Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
2/11/2009,Canberra,11.2,22.9,0,4.8,7.4,E,39,SSE,SSE,20,11,52,32,1011.7,1010.6,2,6,15.7,21.5,No,0,No
2/12/2009,Canberra,10.9,16.2,0,6.8,1.8,SE,41,SE,ESE,17,20,62,82,1017.4,1018.6,7,8,14.3,13.2,No,4,Yes
2/13/2009,Canberra,11.3,18.1,4,3,6.3,SE,50,SE,ESE,19,28,68,48,1025.9,1023.6,7,7,13.8,17.2,Yes,0,No
2/14/2009,Canberra,9.1,19.4,0,5,2.8,SE,39,SSE,E,13,26,61,48,1023.4,1019.5,7,8,15.1,18.3,No,1,No
2/15/2009,Canberra,13.2,21.7,1,6,5,SE,50,SSE,ESE,11,26,84,53,1016.1,1015.2,7,7,15,20.1,No,0.2,No
2/16/2009,Canberra,13.2,20.5,0.2,5.4,6,ESE,52,SSE,SE,11,28,80,49,1018.9,1018.1,7,6,15.1,18.9,No,0,No
2/17/2009,Canberra,10.1,20.9,0,5.6,1.3,ENE,39,SSE,ESE,13,20,59,50,1018.1,1016,7,7,16.1,19.3,No,0,No
2/18/2009,Canberra,15.4,24.8,0,5.2,7.4,S,39,S,SE,13,13,66,43,1013.2,1009,8,6,17.5,23.8,No,0,No
2/19/2009,Canberra,11.3,31.2,0,6.2,11.6,NW,50,N,NW,6,17,75,22,1007.8,1004.6,2,1,16.8,28.6,No,0,No
2/20/2009,Canberra,10.9,30.3,0,8.6,3.3,SSW,31,SE,SW,6,4,86,29,1011.5,1009.6,7,7,16.1,27.3,No,0,No
2/21/2009,Canberra,12.9,27.3,0,4,10.9,E,44,SSE,N,7,9,71,37,1013.8,1011.2,7,3,18.2,26.2,No,0,No
2/23/2009,Canberra,13.7,30.6,0,5,9,NW,57,N,NW,6,20,73,34,1015.3,1011.2,1,7,19.4,25.8,No,1.2,Yes
2/24/2009,Canberra,11.7,31.8,1.2,5.2,12.3,WNW,63,NNW,WNW,6,30,79,12,1014.4,1012.1,0,1,18.5,31.3,Yes,0,No
2/25/2009,Canberra,12.5,32.3,0,12,10.9,ENE,50,ESE,NW,2,13,69,7,1016.3,1011.9,2,0,16.5,30.1,No,0,No
2/26/2009,Canberra,11,26.2,0,8.8,12.1,ENE,43,SSE,E,13,13,58,26,1020,1016.9,2,1,16.4,25.1,No,0,No
2/27/2009,Canberra,15.4,29.5,0,7.6,8.9,NNW,31,ENE,NW,7,11,59,27,1017.7,1012.7,6,7,17.2,27.6,No,0,No
3/1/2009,Canberra,15.5,29,0,10.6,10.6,ENE,43,NNE,NNW,6,11,69,27,1010.9,1009.2,7,7,19.4,27,No,0,No
3/2/2009,Canberra,16,26.4,0,7,10.7,E,43,E,NE,15,20,67,37,1016.4,1013.5,7,6,19.1,25.4,No,0,No
3/3/2009,Canberra,16.3,26.2,0,6.4,0.8,N,24,S,SSW,2,7,76,51,1017.6,1013.8,7,7,18.2,24.6,No,0,No
3/4/2009,Canberra,16.3,22.8,0,4.6,9.3,WNW,54,WNW,W,30,28,43,14,1010.7,1009.7,6,1,16.6,21.8,No,0,No
3/5/2009,Canberra,11.1,22.2,0,12.8,11.6,WNW,46,WNW,NW,24,20,42,22,1009.7,1008.5,1,2,13.5,20.6,No,0,No
3/6/2009,Canberra,5,23.6,0,8.6,11.3,N,39,SE,NW,9,19,50,22,1013.1,1010,1,0,10.7,22.5,No,0,No
3/8/2009,Canberra,13,24.1,0,6.8,8.4,E,46,E,ENE,9,20,71,43,1018.2,1017.1,7,5,17.1,23.3,No,0,No
3/9/2009,Canberra,14.7,25.9,0,5.8,6.1,NE,33,E,N,7,13,74,42,1022.5,1018.9,8,5,15.8,24.4,No,0,No
3/10/2009,Canberra,12.5,27.6,0,4.6,7.7,E,39,SE,NE,6,20,73,36,1021.8,1019,7,6,17.4,25.5,No,0,No
3/11/2009,Canberra,14,25.5,0,6.2,8,NE,43,ENE,ENE,17,17,69,29,1024.1,1021.1,7,3,17.1,24.5,No,0,No
3/12/2009,Canberra,15.6,28.6,0,7.2,8.3,SE,31,SE,NNW,7,9,75,32,1022.4,1017.8,7,3,17.1,27.6,No,0,No
3/13/2009,Canberra,17.1,25.4,0,6.4,3.6,NNW,41,NNW,NNW,6,20,77,49,1018.4,1015.9,7,6,19.2,23.1,No,0,No
3/14/2009,Canberra,13,27.6,0,3,6.7,WSW,50,N,W,6,22,91,41,1014.5,1009.3,5,7,16.3,25.6,No,9.6,Yes
3/15/2009,Canberra,11.6,21.2,9.6,6.2,11.3,NW,48,NNW,W,24,20,54,20,1011,1009.3,0,1,13,20.2,Yes,0,No
3/16/2009,Canberra,6.1,22.1,0,7.2,11.5,W,46,NNE,NW,6,30,53,27,1011.8,1008.3,1,1,12.8,21.3,No,0,No
3/18/2009,Canberra,7.7,27.2,0,5,11.5,N,33,SE,NW,4,15,79,18,1018.6,1014.1,3,0,12.7,25.9,No,0,No
3/20/2009,Canberra,8.8,30.2,0,5.6,10,E,39,SSE,E,7,7,53,23,1018.2,1015,0,2,16,27.8,No,0,No
3/21/2009,Canberra,9.5,29.6,0,7,11.2,ENE,33,SSE,NW,7,13,47,17,1019.1,1014.9,0,1,15.4,28.5,No,0,No
3/22/2009,Canberra,10.1,30.3,0,6.6,7.6,W,48,SSW,NW,2,20,82,26,1017.2,1013.2,2,4,14.8,28.7,No,0,No
3/24/2009,Canberra,11.6,31.9,0,6.2,10.6,NNW,46,SSW,NW,4,31,63,18,1017.8,1015,4,2,17.3,31.3,No,0,No
3/25/2009,Canberra,14.3,30.7,0,8.4,7.1,NW,59,SSW,W,4,31,49,26,1020,1018.6,7,7,19.2,28.3,No,0,No
3/26/2009,Canberra,12.1,28.7,0,8.6,6.7,WNW,59,NNW,WNW,4,19,66,37,1021,1018,3,6,16.7,25.9,No,0.6,No
3/27/2009,Canberra,13.5,25,0.6,5.2,9.2,ENE,41,SE,NW,6,11,79,33,1023.9,1021.3,7,1,16.4,24.4,No,0,No
3/28/2009,Canberra,13.7,26.8,0,4.8,9.3,NNW,31,ENE,WNW,9,17,67,33,1024.7,1021,3,5,15.5,25.1,No,0,No
3/29/2009,Canberra,9.2,29.7,0,5,9.9,E,35,ESE,WNW,7,9,78,12,1023.2,1019.2,2,5,14.4,28.2,No,0,No
3/30/2009,Canberra,10.1,24.4,0,7,8.9,ESE,43,SSE,SE,9,19,63,40,1025.3,1022.2,3,5,14.9,22.1,No,0,No
3/31/2009,Canberra,13.5,22.8,0,5.4,7.5,ESE,52,SSE,ESE,15,26,74,38,1024.5,1022.3,7,4,16.7,22.3,No,0.4,No
4/1/2009,Canberra,15.1,21.2,0.4,5.6,5.4,ESE,44,SSE,SE,13,17,74,84,1024.4,1024.1,6,7,17.3,18.5,No,1.2,Yes
4/2/2009,Canberra,15.1,22.9,1.2,2.8,0.7,E,31,SSE,E,9,20,91,61,1025.5,1023,8,7,16.9,22.3,Yes,0,No
4/3/2009,Canberra,14.5,28.6,0,2.4,9.1,WNW,52,NNE,NW,9,24,72,39,1021.8,1016,2,7,19,27.2,No,17.8,Yes
4/4/2009,Canberra,13.1,21.5,17.8,7.2,7.9,E,44,E,SSW,7,6,78,42,1018.5,1018.4,7,1,13.3,19.7,Yes,0,No
4/5/2009,Canberra,11,22.1,0,3.2,9.6,NNW,44,NNW,WNW,6,20,69,35,1020,1014.6,5,1,15,21.7,No,0,No
4/6/2009,Canberra,7.6,20.8,0,5.6,9,E,35,SSE,NW,6,6,67,37,1021,1018,7,1,13.6,20,No,0,No
4/7/2009,Canberra,7.3,21,0,4.8,10.4,S,26,SE,SE,13,9,52,20,1026.9,1023.5,1,2,11.4,20.5,No,0,No
4/8/2009,Canberra,6.4,22.2,0,4.6,10.8,ENE,31,S,WNW,4,7,65,29,1028,1023.9,0,1,11.7,21.2,No,0,No
4/9/2009,Canberra,8.8,23.4,0,2.8,10.8,NNW,24,SE,N,6,13,65,28,1025.5,1020.7,1,1,15.1,22.6,No,0,No
4/10/2009,Canberra,9,21.4,0,4.8,8.9,NW,31,SSE,N,4,9,85,53,1023.9,1021.7,8,3,12.9,20,No,0.6,No
4/11/2009,Canberra,7.9,23.7,0.6,2.6,5,N,50,ESE,NE,6,11,83,47,1026.6,1022.6,6,7,13.2,21.7,No,6.2,Yes
4/12/2009,Canberra,11.9,23.5,6.2,2,4.4,NW,24,NNW,NNW,4,13,87,42,1024.3,1021.2,7,2,16,22.6,Yes,0,No
4/13/2009,Canberra,9.6,20.2,0,4,0.7,E,31,E,ENE,4,19,79,68,1024.4,1020.7,6,7,13.1,18.3,No,26.6,Yes
4/14/2009,Canberra,12.9,21.5,26.6,2,5.9,NW,26,WSW,SE,6,13,94,87,1016.5,1012.5,7,7,14.6,16.9,Yes,0.8,No
4/15/2009,Canberra,7.7,23.7,0.8,1.8,8.6,NW,80,NW,WNW,20,46,71,27,1011,1006.7,1,1,15.6,21.2,No,0,No
4/17/2009,Canberra,2.8,20.7,0,4.4,10.6,E,33,S,WNW,2,7,64,31,1018.2,1016,1,1,10,20.3,No,0,No
4/18/2009,Canberra,5.6,22.1,0,3,10.4,S,28,SSW,WSW,2,7,74,34,1022.6,1018.9,0,1,11.9,21.3,No,0,No
4/19/2009,Canberra,6.7,19.3,0,3.6,7.6,SSE,41,S,E,20,20,62,55,1022.8,1020.5,1,7,15.7,17.6,No,0,No
4/20/2009,Canberra,8.8,17.3,0,3.8,4.9,ESE,48,SE,ESE,15,24,60,49,1023.1,1021.1,7,5,13.4,16.1,No,0,No
4/21/2009,Canberra,9.5,17.9,0,3.4,6.6,SE,39,SE,SE,17,20,62,48,1025.3,1022.9,2,4,14.5,16.5,No,0,No
4/22/2009,Canberra,7.4,17.8,0,3.8,7.7,SE,35,SSE,E,11,20,75,56,1026.4,1023.6,7,7,13.7,16.2,No,0.2,No
4/23/2009,Canberra,9.8,19.4,0.2,3,9.8,WSW,26,E,NE,11,7,69,44,1022.5,1017.6,1,4,14,18.2,No,0,No
4/25/2009,Canberra,10.4,14.9,5.2,2,3.3,NNW,61,NNW,NW,28,24,88,69,1003.9,1002.3,7,7,12,12.8,Yes,10.6,Yes
4/26/2009,Canberra,7.2,11.7,10.6,4.4,7.5,W,70,W,WNW,19,31,60,62,1002.4,1002.3,6,7,8.3,9.3,Yes,3,Yes
4/27/2009,Canberra,5.4,10.8,3,3.4,5.8,WNW,46,NW,NW,17,22,63,59,1012.4,1012.8,4,7,8.9,10,Yes,0,No
4/28/2009,Canberra,6.6,14.1,0,1.8,6,WNW,44,NNW,WNW,24,22,74,41,1015.1,1015.8,4,4,9.9,13.5,No,0,No
4/30/2009,Canberra,2.9,16.6,0,2,8.6,SW,22,S,WSW,9,9,66,35,1022.1,1020.2,1,6,7.8,15.5,No,0,No
5/1/2009,Canberra,0.8,16.5,0,2.2,6.7,NNW,31,N,NNW,4,22,99,45,1025.6,1021.8,8,1,4.3,15.4,No,0,No
5/2/2009,Canberra,1,18.1,0,2.2,9.8,ENE,22,SE,WSW,4,4,67,38,1027.2,1024.1,1,1,8.3,17.6,No,0,No
5/3/2009,Canberra,4.4,18.5,0,1.8,9.6,N,17,ESE,NNW,6,7,79,38,1029.7,1026.1,0,1,8.9,18.4,No,0,No
5/4/2009,Canberra,1.4,19.1,0,2.6,9.6,SE,17,N,WNW,4,7,85,36,1030.2,1027.1,1,1,7.8,18.8,No,0,No
5/5/2009,Canberra,4.6,18.1,0,2.2,8.8,NNW,20,SSE,N,6,9,72,43,1032.8,1028.8,7,3,9.4,17.7,No,0,No
5/6/2009,Canberra,4,17.1,0,2.2,5.1,NW,22,S,NW,4,15,95,51,1029.6,1024.8,8,1,6.6,16.4,No,0,No
5/8/2009,Canberra,3.1,17.3,0,1.6,9.6,SE,17,SE,NNE,7,6,66,31,1030,1026.2,0,0,9.1,16.9,No,0,No
5/9/2009,Canberra,0.4,19.8,0,2.2,9.6,NW,20,S,WNW,2,9,79,36,1026,1021.7,0,1,7.4,19.4,No,0,No
5/10/2009,Canberra,3.5,17,0,2,7.8,E,30,SSE,ENE,11,19,70,44,1026.5,1024.4,1,6,11,15.7,No,0,No
5/11/2009,Canberra,0.2,16.8,0,2.4,8.8,WSW,17,SE,SSW,6,7,76,40,1027,1022.6,1,3,6.4,16.1,No,0,No
5/12/2009,Canberra,1.4,16.8,0,2,8.5,NW,26,SW,NW,2,15,81,44,1022.8,1018.7,1,6,7.5,15.2,No,0,No
5/14/2009,Canberra,5.1,13.9,0,3.4,1.7,WNW,57,WNW,WNW,19,24,53,58,1013.6,1012.5,7,7,11.3,11.8,No,0,No
5/15/2009,Canberra,9.8,14.4,0,4.2,2.1,WNW,67,WNW,WNW,28,33,56,61,1014.2,1011.1,7,7,11.9,13.4,No,1.6,Yes
5/16/2009,Canberra,10.6,15.9,1.6,2.4,8.5,WNW,59,NW,WNW,31,22,66,44,1009.4,1011.4,6,7,12.7,14.8,Yes,0,No
5/17/2009,Canberra,0.3,16.3,0,3,8.8,N,22,SE,W,7,11,78,39,1020.1,1018.6,0,2,5.6,15.8,No,0,No
5/18/2009,Canberra,0.5,16.6,0,2,9.1,NE,30,ESE,ENE,9,11,68,47,1027.3,1023.6,1,1,7.1,16.3,No,0,No
5/19/2009,Canberra,4.2,17.5,0,2.2,4.8,ENE,35,ESE,NE,4,20,85,60,1025.8,1022.4,7,6,8.7,15.8,No,0,No
5/20/2009,Canberra,7.2,16.1,0,2,2.6,E,35,SSE,ESE,6,26,74,56,1025.1,1023.2,7,7,11.8,15.2,No,0,No
5/21/2009,Canberra,7.4,16.3,0,1.2,3.7,E,46,SE,ESE,13,24,71,47,1026.9,1024.4,7,7,12.9,15.9,No,0.2,No
5/22/2009,Canberra,10.1,15.6,0.2,1.4,4.2,ESE,44,SSE,SE,15,24,80,68,1027,1024.4,8,5,12.3,14.1,No,0.4,No
5/23/2009,Canberra,10.1,17.6,0.4,2.2,6.8,E,43,SE,E,9,24,71,52,1026.9,1024.3,3,7,13.9,16.7,No,0,No
5/24/2009,Canberra,9,17.6,0,2.8,3.1,E,28,SW,NE,7,13,81,50,1028.9,1026.5,7,7,12.3,16.3,No,0,No
5/26/2009,Canberra,5,14.3,0,1.6,0.3,N,26,SSE,NNW,6,17,79,81,1023.2,1021,7,8,11.8,13.4,No,0,No
5/28/2009,Canberra,2.9,14.7,0,1.6,5.5,SSE,26,S,NNW,7,7,77,54,1023.1,1021.2,5,2,8.3,12.6,No,0,No
5/29/2009,Canberra,2.6,12.9,0,1.4,5.9,SSW,39,SE,S,15,24,72,49,1025.7,1024.7,5,7,7.7,12.3,No,0,No
5/30/2009,Canberra,1.3,13.6,0,1.8,1.9,ESE,39,ESE,ESE,6,20,78,53,1030.6,1029.6,4,7,7.6,12.5,No,0.2,No
5/31/2009,Canberra,5.4,13.8,0.2,1,4.5,ESE,31,S,ESE,13,17,86,76,1035.7,1033.2,3,7,9.7,11.9,No,0.4,No
6/2/2009,Canberra,5.7,16.2,0,0.8,2,E,31,E,NE,6,13,80,63,1031.9,1028.9,8,7,10.6,14.4,No,1.6,Yes
6/3/2009,Canberra,9,14.5,1.6,1.8,0,ENE,22,E,ENE,9,17,89,87,1026.9,1023.2,8,7,11.5,13.5,Yes,8.2,Yes
6/5/2009,Canberra,10,15.2,2.2,0.8,3.7,SSW,20,WNW,W,6,7,92,63,1017.3,1014.3,7,7,10.5,13.1,Yes,1.2,Yes
6/6/2009,Canberra,1.6,12.6,1.2,1,5.6,NNW,39,NW,NNW,2,28,100,72,1015.3,1011.2,8,7,4.6,10.2,Yes,0.6,No
6/7/2009,Canberra,4.5,11.5,0.6,1.2,3.8,W,41,NNW,WNW,19,20,87,72,1008,1007.1,7,6,8.9,10.6,No,2.6,Yes
6/8/2009,Canberra,7,12.2,2.6,2,5.4,NW,43,NW,WNW,24,20,76,74,1009.5,1008.7,5,7,8.8,9.7,Yes,0.2,No
6/9/2009,Canberra,4.7,9.1,0.2,1.8,3.2,NNW,50,WNW,NW,24,35,65,80,1010.7,1008.3,6,7,6.6,6.2,No,2,Yes
6/10/2009,Canberra,2.3,9.3,2,1.4,7.8,SW,46,WNW,WSW,20,20,53,36,1013,1015.4,1,6,5.2,8.2,Yes,0,No
6/12/2009,Canberra,-2.2,4.1,0.2,1.8,0,WNW,17,E,W,6,11,96,84,1025.3,1022.4,8,8,0.7,3.7,No,0,No
6/13/2009,Canberra,0.6,11.5,0,0.4,6.5,NNW,35,N,N,6,22,96,39,1019.2,1014.8,7,4,1.2,9.8,No,0.2,No
6/14/2009,Canberra,-1.3,13.8,0.2,1.4,7.7,NW,31,SW,NW,2,15,88,47,1014.6,1011.4,5,3,2.9,13.5,No,0.2,No
6/16/2009,Canberra,1.3,13.1,0,1.2,5.9,S,31,S,SE,15,13,74,54,1022.6,1023.6,1,4,9.1,11.3,No,0,No
6/17/2009,Canberra,1.8,14.5,0,1.2,7.1,NE,24,ESE,SE,7,11,81,47,1030.5,1028.2,1,3,6.6,12.9,No,0,No
6/18/2009,Canberra,-1,13,0,1.2,3.2,SE,22,S,SE,6,9,84,57,1032.4,1029.7,6,7,4.2,12.3,No,0,No
6/19/2009,Canberra,-0.7,14.3,0,1.4,7.8,ENE,31,ENE,NE,4,15,86,45,1032.6,1029.6,1,6,6.1,13,No,0,No
6/20/2009,Canberra,0.4,14.7,0,1.4,3.3,NE,30,SSE,NE,4,13,88,58,1029.6,1024.6,7,6,8,14.2,No,11,Yes
6/21/2009,Canberra,8,13.7,11,1.4,1.3,NW,17,SW,SSE,2,4,99,68,1025.1,1021.3,8,7,10.2,13.5,Yes,2.2,Yes
6/22/2009,Canberra,4.1,12.9,2.2,0.6,2.4,NNW,13,E,SSE,6,6,100,79,1021.6,1020,8,4,6.8,11.9,Yes,0.2,No
6/23/2009,Canberra,4.4,10.6,0.2,0.4,2.4,SE,15,SE,WSW,7,4,99,81,1022.1,1019,8,1,4.9,10.1,No,1,No
6/24/2009,Canberra,-0.2,13.1,1,1.2,3.9,NNW,28,ESE,NW,9,11,97,58,1017.1,1012.7,7,5,3.9,12.6,No,0.2,No
6/25/2009,Canberra,0.6,12.5,0.2,0.8,6.3,W,39,S,NW,7,26,86,57,1015.1,1012.4,6,4,6.6,10.4,No,0,No
6/27/2009,Canberra,5.5,15.2,0,1.2,4.7,ENE,20,ESE,NNE,4,13,82,49,1009.4,1005.9,7,7,7.8,13.6,No,1.2,Yes
6/28/2009,Canberra,7.8,14.2,1.2,1.8,1.9,WNW,33,NNW,NW,6,15,95,65,1007.5,1006.1,8,7,8.4,12.2,Yes,0,No
6/29/2009,Canberra,6.5,12.8,0,1.4,5.2,NW,43,NNW,NNW,19,17,87,71,1013.3,1011.6,7,5,8.1,11.9,No,0,No
6/30/2009,Canberra,8,16.8,0,1.2,5.7,NNW,72,N,NW,19,35,82,54,1012.8,1006.7,7,2,11.4,16.1,No,9.8,Yes
7/1/2009,Canberra,7.5,12.9,9.8,3.4,8.6,WNW,70,NNW,W,30,35,76,57,1007.8,1006.5,3,5,9.3,11,Yes,0.6,No
7/2/2009,Canberra,6.5,10.8,0.6,3.6,5,WNW,63,NW,NW,19,33,77,70,1009,1006.7,7,6,7.8,8.8,No,3.4,Yes
7/3/2009,Canberra,5.2,10.7,3.4,2.6,8.6,WSW,50,WNW,WSW,28,17,68,55,1005.5,1006.8,1,3,7.2,10.3,Yes,0,No
7/4/2009,Canberra,3.7,11.1,0,2.6,8.6,NNW,50,WNW,NNW,11,28,68,66,1014.4,1013.2,1,2,6.7,9.3,No,0,No
7/5/2009,Canberra,2.4,11.8,0,2.2,8.6,WNW,35,W,NNW,4,19,61,51,1017.9,1017.5,0,4,7.6,10.8,No,0,No
7/6/2009,Canberra,-3.1,8.9,0,1.6,6.6,NNW,15,NNE,NW,2,9,99,58,1022.4,1019.5,8,5,-0.7,8.3,No,0.2,No
7/7/2009,Canberra,-2.9,10.8,0.2,1.8,9,ESE,43,SSE,ESE,17,17,70,38,1027,1025.4,1,1,4.4,10.4,No,0,No
7/9/2009,Canberra,0.6,12.8,0,0.4,6.1,ENE,26,SSE,ESE,9,11,85,53,1033.1,1030.4,5,3,8.5,12.4,No,0,No
7/10/2009,Canberra,0.7,13.6,0,0.8,3.6,ENE,26,ESE,ENE,7,11,90,50,1030.9,1025.8,6,6,7.2,13,No,0,No
7/11/2009,Canberra,3.9,12.8,0,1,1.3,N,22,E,N,6,6,90,65,1023.2,1018.4,8,7,7.6,11.7,No,0,No
7/12/2009,Canberra,5.6,14.6,0,0.6,9.1,NNW,61,NNW,NW,24,30,73,55,1013.1,1009.1,1,2,10.3,13.9,No,0,No
7/13/2009,Canberra,4.9,12.7,0,3.4,7.6,NW,54,NNW,WNW,20,24,67,55,1007.8,1006.8,1,6,8,11.7,No,0,No
7/14/2009,Canberra,4.5,10.2,0,3,5.9,NNW,39,NW,NW,24,24,81,74,1006.8,1005.7,2,6,6.5,8.5,No,0,No
7/15/2009,Canberra,-1.6,11.1,0,1.2,5.7,SE,13,ESE,SW,6,6,94,52,1011.3,1009.3,8,2,1.6,10.5,No,0,No
7/16/2009,Canberra,-1.6,10.5,0,0.6,2.2,S,43,SSW,S,6,19,96,55,1014.7,1013.7,6,7,0.5,9.8,No,0,No
7/17/2009,Canberra,0.6,13.6,0,1.2,9.2,SSE,52,SSE,S,19,2,66,47,1022.2,1020.4,1,2,7.6,13.2,No,0,No
7/19/2009,Canberra,-0.4,13.5,0,2.4,8.7,NNW,35,NNW,NNW,17,26,67,51,1022.9,1020.8,5,1,8.1,12.7,No,0,No
7/20/2009,Canberra,1.3,13.9,0,1.8,9.1,NNW,48,NW,NW,26,20,63,50,1025,1020.6,1,1,8.9,13.4,No,0,No
7/22/2009,Canberra,4.4,17.2,0,2.6,3.8,WNW,72,NNW,NW,20,31,76,86,1011.9,1008.5,4,8,13.1,10.6,No,7,Yes
7/23/2009,Canberra,5.2,10.2,7,2.4,1.6,NW,50,NNW,WNW,20,7,82,63,1014.1,1017.8,7,6,7.6,9.7,Yes,3,Yes
7/25/2009,Canberra,-2.3,11.8,0.2,1.4,7.8,NNW,41,S,NW,4,22,89,45,1027,1023,1,2,1.7,11.3,No,0,No
7/26/2009,Canberra,-1,11,0,1.6,1.2,NNW,43,SSE,NNW,6,20,86,79,1018.5,1014.2,7,8,4.8,8.9,No,6.2,Yes
7/27/2009,Canberra,-1,12,6.2,1.6,7.5,WNW,46,SE,WNW,4,30,98,52,1018.2,1017.3,6,1,1.7,11.4,Yes,0,No
7/28/2009,Canberra,1.7,12.5,0,1.2,9.3,WNW,44,NW,WNW,20,30,71,56,1022.8,1021.6,2,1,9,11.8,No,0,No
7/29/2009,Canberra,3.8,13.8,0,3.4,9,N,44,NNW,NW,19,26,80,58,1025.6,1024,2,1,8.6,12.7,No,0,No
7/30/2009,Canberra,0.4,12.6,0,2.6,5.2,NW,46,SSW,WNW,7,30,98,54,1026.2,1021.5,8,1,1.9,11.8,No,0,No
7/31/2009,Canberra,1.8,14.3,0,1.6,9.4,W,44,NW,WNW,20,24,71,62,1020.8,1019.6,1,3,10.2,12.9,No,0,No
3/2/2010,Canberra,9.6,20.1,0,6.4,8.8,E,41,SSE,ESE,19,22,54,49,1019.6,1017.6,7,2,13.6,20.1,No,0,No
3/3/2010,Canberra,8.5,25.5,0,5.4,12,ENE,31,ESE,ENE,9,20,75,41,1019.7,1016.4,1,0,13.5,24.3,No,0,No
3/4/2010,Canberra,10.5,25.7,0,5.4,8.5,ENE,35,SE,ENE,6,22,85,47,1016.4,1012.5,7,5,14.5,24.2,No,0,No
3/5/2010,Canberra,14.4,21.3,0,6,0,NE,28,SSE,NE,7,15,82,83,1010.5,1009,7,8,18.3,20,No,13.2,Yes
3/6/2010,Canberra,17.4,27,13.2,1.2,7.8,NNW,30,N,NNW,13,11,92,63,1011.4,1011.2,7,5,19.2,25.3,Yes,0,No
3/7/2010,Canberra,19.2,25.1,0,3.8,2.9,ENE,46,ESE,ENE,13,19,75,74,1014.2,1011.9,6,8,22.2,21.7,No,21.8,Yes
3/8/2010,Canberra,18.2,23.9,21.8,4.2,6.3,NW,50,NNW,NNW,17,30,90,58,1010.5,1009.4,8,3,19.3,23,Yes,3.6,Yes
3/9/2010,Canberra,15.4,22.3,3.6,6.8,10.6,NW,44,NW,WNW,22,24,72,53,1013.4,1013.5,3,3,16.6,21.5,Yes,0,No
3/11/2010,Canberra,7.5,20.5,0,4.4,11.7,SE,35,SSE,SSE,20,17,55,41,1032.3,1031.1,1,1,12.8,19.8,No,0,No
3/12/2010,Canberra,10.7,20.7,0,5.2,3.1,E,35,SSE,E,6,17,81,47,1036.5,1035,7,6,13.7,19.5,No,0,No
3/13/2010,Canberra,11.8,21,0,3.6,8.4,ESE,28,SE,ESE,9,11,71,46,1035.5,1032.7,1,6,15,20,No,0,No
3/14/2010,Canberra,9.8,22.2,0,4.2,6.3,ENE,26,S,N,9,7,90,50,1031.1,1026.6,8,6,13.6,20.8,No,0,No
3/15/2010,Canberra,9.1,24.4,0,3,8.9,ENE,31,SE,WNW,7,9,83,41,1025.9,1022,6,5,14,22.9,No,0,No
3/16/2010,Canberra,9.9,26.6,0,4.6,11.5,ESE,24,SE,WNW,6,9,72,34,1024.4,1021.9,2,2,14.8,25.3,No,0,No
3/17/2010,Canberra,10.1,27.3,0,5.4,11.6,NW,24,SE,NNW,6,7,77,27,1026.3,1023.6,0,1,15,26.5,No,0,No
3/18/2010,Canberra,10.6,28.5,0,4.6,10.4,E,22,SE,WNW,6,7,75,32,1026.9,1023.6,7,3,16.4,27.8,No,0,No
3/20/2010,Canberra,10.4,28.9,0,3.4,9.8,NW,41,SSE,NW,4,22,74,37,1022.6,1020.1,1,2,16.6,28.3,No,0,No
3/21/2010,Canberra,13.7,27.7,0,5,6.8,WNW,52,SSW,WNW,4,28,81,36,1019.1,1015.5,7,5,16.9,27.2,No,0,No
3/24/2010,Canberra,8.3,26.4,0,5.2,10.4,E,33,SE,SW,11,9,78,32,1022,1019.8,7,3,14.5,24.6,No,0,No
3/25/2010,Canberra,12.1,26.8,0,3.8,11.1,NW,35,SE,NNW,9,20,76,42,1023,1018.7,1,1,16,26.2,No,0,No
3/26/2010,Canberra,8.7,29.1,0,4.4,10.7,NW,35,SSE,WNW,2,20,88,22,1019.6,1016.7,2,2,14.3,28.3,No,0,No
3/28/2010,Canberra,12.8,28.8,0,4.6,8.7,WNW,33,SE,WNW,7,13,81,38,1019.2,1014.5,4,4,17,27.7,No,1.4,Yes
3/29/2010,Canberra,17,22.8,1.4,5,0.1,W,50,N,NW,2,20,88,68,1016,1015.8,8,7,18.2,21.5,Yes,3.4,Yes
3/30/2010,Canberra,16.4,20.6,3.4,2.2,1.2,SW,39,ENE,ENE,11,15,85,71,1019.7,1018.7,8,7,17.6,20.2,Yes,35,Yes
3/31/2010,Canberra,11.5,22.1,35,2.6,8.8,SSW,28,SE,SSE,6,11,76,48,1021.8,1018.1,3,5,14.1,20.8,Yes,0,No
4/1/2010,Canberra,6.6,23.1,0,3.4,10.8,ENE,30,SE,WNW,7,7,79,44,1020.7,1017.3,0,2,11.5,22.4,No,0,No
4/2/2010,Canberra,7,20.8,0,2.6,5.9,S,26,E,SW,4,7,89,46,1021.9,1018.8,7,1,11.3,19.9,No,0,No
4/4/2010,Canberra,8.5,19.9,0.6,3.8,10,SSE,28,ESE,ENE,15,17,55,48,1024.3,1020.5,1,6,14.4,18.2,No,0,No
